gene_symbol,mean_DMD,mean_control,log2FC,p_value,padj,neg_log10_padj,regulation
PAM16,6.6740689393125,8.170293392333333,-1.496224453020833,4.1969496404015676e-11,9.34527303204097e-09,8.029408005726927,down
FNDC5,6.26343739225,7.4823662226111125,-1.2189288303611123,4.394112784565713e-11,9.655951881639099e-09,8.015204907118525,down
TIMM23B,9.602942225531251,10.318912624375,-0.7159703988437496,4.476849828089159e-11,9.739386801007966e-09,8.011468385762234,not_significant
DPYSL2,11.663920211875002,10.209983221666667,1.4539369902083354,4.607378634426253e-11,9.924111108113182e-09,8.003308382109388,up
LOC100294033,8.465337358875,7.1467829815,1.3185543773750004,4.742258036721522e-11,1.0114492508713402e-08,7.99505590292724,up
MARCH1,4.6620519079218745,3.1401813256249995,1.521870582296875,4.9155569687056135e-11,1.0382324451863168e-08,7.98370540336585,up
STMN2,6.27798166640625,2.6316458330833328,3.646335833322917,5.173890901361363e-11,1.0738769482566468e-08,7.969045480046891,up
PYGL,7.4559882568125,5.105223580666666,2.3507646761458334,5.183042039390848e-11,1.0738769482566468e-08,7.969045480046891,up
TMEM119,5.3243969413125,2.6801113905,2.6442855508125,5.295083586732794e-11,1.0867409757487918e-08,7.963873957485204,up
GATSL2,9.392407742875001,11.02501902,-1.6326112771249992,5.3999003676607543e-11,1.0978956308267263e-08,7.959438943228752,down
PIGB,4.726085496625,3.74069184275,0.9853936538750001,5.635003082608905e-11,1.1350878894644142e-08,7.9449705098967325,not_significant
JTB,10.916828810624999,11.398726089444443,-0.481897278819444,5.980698132729592e-11,1.1936705309865348e-08,7.923115527745672,not_significant
TMEFF2,3.9146986178541665,2.7228503524999996,1.1918482653541669,6.455144526228296e-11,1.2635994087588742e-08,7.898390585974248,up
COX6A2,12.251158239375,13.480030113333333,-1.228871873958333,6.505315273775864e-11,1.2635994087588742e-08,7.898390585974248,down
RNF128,4.837154274062501,8.346333378333334,-3.5091791042708333,6.44051840025994e-11,1.2635994087588742e-08,7.898390585974248,down
EPS8,9.98514468225,8.864517567833333,1.120627114416667,6.565626989475085e-11,1.2640284527082342e-08,7.898243150171429,up
LRRC17,6.7991870905625005,3.70950176975,3.0896853208125004,6.98161790650344e-11,1.3323254171577397e-08,7.875389686866056,up
THY1,7.6620030635,4.837175564,2.8248274995000004,7.081001865150067e-11,1.3395408310986062e-08,7.873044043944124,up
ZFAS1,8.552157216234374,6.941776868333332,1.6103803479010415,7.43749816257489e-11,1.394851487300144e-08,7.855472030153501,up
GLMP,5.711891429083334,3.848208549055556,1.8636828800277776,7.545770510136928e-11,1.4030618585301614e-08,7.85292318126951,up
DCLK1,7.696391356671875,3.8168465012083335,3.879544855463542,8.12015123916317e-11,1.4844864723360902e-08,7.828423755640559,up
DLD,10.427035022937499,11.317007462666666,-0.8899724397291671,8.053042271511447e-11,1.4844864723360902e-08,7.828423755640559,not_significant
PLTP,8.338871029812498,5.937545312833333,2.4013257169791657,8.338193416044916e-11,1.4991520476533648e-08,7.824154317713367,up
DMXL2,5.5230493101562494,3.741935142666667,1.7811141674895823,8.306323720996329e-11,1.4991520476533648e-08,7.824154317713367,up
TYROBP,8.720860040625,5.7040437315,3.0168163091250007,8.521147845377692e-11,1.507134726635705e-08,7.821847923253285,up
PAFAH1B1,8.6702848720625,9.5379461765,-0.867661304437501,8.502894912529017e-11,1.507134726635705e-08,7.821847923253285,not_significant
CEP85,8.138959293156251,9.577457120583333,-1.4384978274270814,9.31804775739415e-11,1.6347913625976592e-08,7.786537665544543,down
C3,12.665446856875,8.877379989833331,3.7880668670416693,9.775491544044456e-11,1.7013265483254968e-08,7.7692123209995065,up
NBPF1,8.166328442000001,5.908854437916667,2.257474004083334,1.0377640750586352e-10,1.7917902740397307e-08,7.746712825118979,up
HDGFRP3,6.020204369078124,4.505656536270833,1.514547832807291,1.1179894224458712e-10,1.915107077583459e-08,7.717806938716997,up
SLC25A6,10.93041343,9.973939858166666,0.9564735718333335,1.14364499541732e-10,1.943749755883109e-08,7.711359648172431,not_significant
ELMO1,5.6270117709375,4.301472375166667,1.325539395770833,1.156219378002647e-10,1.949887796003689e-08,7.709990378882847,up
DHCR24,6.1708471688749995,9.493028018166667,-3.3221808492916676,1.2514787812978932e-10,2.0943016067027437e-08,7.678960774092515,down
SLC47A1,5.299564723187499,9.246137245666665,-3.9465725224791655,1.2698210904913808e-10,2.108775406384732e-08,7.675969672020494,down
ATP1A2,12.2900656425,13.204754480833332,-0.9146888383333316,1.3087198068625994e-10,2.1569090453254432e-08,7.666168168270711,not_significant
SNORD114-3,8.585600167875,5.306980414333334,3.2786197535416663,1.3495274578176076e-10,2.2074413417159437e-08,7.656110828093566,up
VWA5A,7.03396007209375,4.24523040225,2.7887296698437503,1.3740470216021346e-10,2.230775593653316e-08,7.651544115659619,up
CD163,6.279362634020833,3.5244723873333332,2.7548902466875,1.4407083281726043e-10,2.3197063210031063e-08,7.6345669940923155,up
DOCK9,4.9725230421625,4.337706681533334,0.6348163606291664,1.4501496651639736e-10,2.3197063210031063e-08,7.6345669940923155,not_significant
YWHAQ,11.4289539475,9.98060349711111,1.4483504503888902,1.543187586221247e-10,2.4327569520466104e-08,7.61390127769376,up
B3GALNT1,4.145928940020833,2.8656807014444445,1.2802482385763887,1.5388453622341274e-10,2.4327569520466104e-08,7.61390127769376,up
VTI1B,7.838107762104166,8.403919294555555,-0.5658115324513888,1.615807729997784e-10,2.528913465187179e-08,7.597066031167529,not_significant
MAN1C1,7.2493725544375,5.2694481025,1.9799244519374994,1.679131173752524e-10,2.60924990607044e-08,7.58348432349474,up
RIPK2,4.2343956234375,2.8883301168333335,1.3460655066041665,1.7284361296750814e-10,2.6668175887291772e-08,7.574006689191128,up
RUNX1-IT1,6.4266334621875,3.0375821475,3.3890513146874994,1.8119900938718936e-10,2.776045386773454e-08,7.556573437689759,up
XRCC5,8.024714177645834,7.451961730777779,0.5727524468680549,1.9660601215759063e-10,2.991023632509359e-08,7.5241801555317505,not_significant
EVI2A,7.0870160518125,3.9197399785000004,3.1672760733125,2.2239538793188233e-10,3.313843605793219e-08,7.479667991614848,up
PSME1,10.170663228687502,9.193113019,0.977550209687502,2.1979863780929435e-10,3.313843605793219e-08,7.479667991614848,not_significant
EIF4E3,7.399801912203125,8.407723809791667,-1.0079218975885427,2.2089605274429947e-10,3.313843605793219e-08,7.479667991614848,down
RPL17-C18orf32,11.24333309855,10.496489768133332,0.7468433304166684,2.3746555341880875e-10,3.5143286494055674e-08,7.454157627032743,not_significant
FAM198B,8.24370353071875,6.6599110418333325,1.5837924888854182,2.4371857082776605e-10,3.558454703596007e-08,7.448738558038126,up
MINOS1,8.23947555459375,9.074390753333335,-0.8349151987395853,2.427377722992714e-10,3.558454703596007e-08,7.448738558038126,not_significant
GPR34,7.3894142254375,4.237246621333333,3.152167604104167,2.5002987631646536e-10,3.602251628652122e-08,7.443425953615817,up
FLAD1,6.33317020459375,7.299596857,-0.9664266524062501,2.492203163596082e-10,3.602251628652122e-08,7.443425953615817,not_significant
DCAF6,8.453211406666668,8.994986537333334,-0.5417751306666663,2.7161864979824695e-10,3.862133154484224e-08,7.413172757159199,not_significant
COX5B,10.80127003584375,11.486565950749998,-0.6852959149062485,2.702607083197857e-10,3.862133154484224e-08,7.413172757159199,not_significant
TAP1,7.476906502,6.185025603499999,1.2918808985000014,2.7649926486106815e-10,3.9060009786055436e-08,7.40826765224045,up
SP110,6.602766441325,5.368892682999999,1.2338737583250001,2.8494950491550547e-10,3.973766973997962e-08,7.40079760397861,up
DSC2,3.1960738205937496,2.6434968570833335,0.5525769635104161,2.8444534568033515e-10,3.973766973997962e-08,7.40079760397861,not_significant
PLD1,3.8176676956339284,3.0926811648571424,0.724986530776786,2.8867656421262625e-10,4.00010105378706e-08,7.397929037035103,not_significant
POU4F1,5.5499234248125004,3.350712226166667,2.1992111986458336,3.052331252495872e-10,4.176318641386648e-08,7.379206373292042,up
LASP1,9.871910566,8.410840868666668,1.4610696973333326,3.0434653086421735e-10,4.176318641386648e-08,7.379206373292042,up
ACSL4,5.1005536083125,4.03929901,1.0612545983125,3.150016472439653e-10,4.2578104292461014e-08,7.370813678587011,up
VAV3,3.2776861532083332,2.7124827705555554,0.5652033826527778,3.151034148970914e-10,4.2578104292461014e-08,7.370813678587011,not_significant
FBXL13,4.2942692731562495,3.007585260166666,1.2866840129895833,3.2495744966776937e-10,4.363857603408841e-08,7.360129429271311,up
ZNF765,5.201672449458333,4.494707669944444,0.7069647795138891,3.3662226364002396e-10,4.4927713776004425e-08,7.34748568066644,not_significant
CPXM1,6.7959030531875,3.583996532999999,3.2119065201875006,3.5509966384692227e-10,4.710483650603533e-08,7.326934499239554,up
ASPN,10.16991696653125,7.326481906583333,2.8434350599479172,3.848772082063171e-10,5.061047867005174e-08,7.295759555147662,up
KIAA0754,4.215810060718749,2.9701952366666666,1.2456148240520828,3.8617970394063846e-10,5.061047867005174e-08,7.295759555147662,up
SERPING1,10.6045744625625,8.500713772666668,2.103860689895832,3.9736724313876067e-10,5.1733282611032496e-08,7.2862299636047,up
CCDC88A,4.2909876870625,3.548917164916667,0.7420705221458328,3.995031707034456e-10,5.1733282611032496e-08,7.2862299636047,not_significant
MYOZ3,5.660542253275,6.731932127466666,-1.0713898741916665,4.119571395992221e-10,5.303034066260992e-08,7.275475582999928,down
AJUBA,4.423115438109376,2.947359104,1.4757563341093758,4.2501278045929937e-10,5.4389135522894454e-08,7.264487843935708,up
GNG10,11.059308866875,9.783011920166667,1.2762969467083334,4.3159691453144654e-10,5.490871857094515e-08,7.260358691494798,up
CLEC10A,6.1930141348125,4.030612242999999,2.1624018918125003,4.3740876627978357e-10,5.5324579711724955e-08,7.25708187662478,up
TMEM110,5.3036529851562495,7.369237734666666,-2.0655847495104167,4.417203492219595e-10,5.554697223886549e-08,7.255339608654528,down
CD86,4.335572327083333,3.1333486304444444,1.2022236966388884,4.733040354638871e-10,5.9176605123660144e-08,7.227849953307723,up
RPL34,13.930873804375,13.468164825,0.4627089793749999,4.779604160066985e-10,5.9417307715575575e-08,7.226087030599654,not_significant
TUSC3,5.1887456651,3.8133445341,1.3754011309999998,4.883114325870388e-10,6.035917736324448e-08,7.219256687866595,up
CD1C,5.808205445,3.4475505545,2.3606548904999998,5.126036931682194e-10,6.300391720268142e-08,7.200632447901622,up
GPD1L,10.866602305875,12.491546196666667,-1.6249438907916662,5.447521458476254e-10,6.657911760064657e-08,7.176661965017583,down
MS4A6A,7.422016131964286,4.531562170261904,2.8904539617023817,5.538130595523418e-10,6.693446172533998e-08,7.174350224778187,up
PLXNB2,4.962377047437499,3.933885209916666,1.0284918375208334,5.525907499783719e-10,6.693446172533998e-08,7.174350224778187,up
DENND4B,8.831179316124999,9.706268536333333,-0.8750892202083342,5.813936559591439e-10,6.987966290271368e-08,7.155649198706914,not_significant
SPON1,4.7907858470375,2.9805397829999998,1.8102460640375004,5.918591358316022e-10,7.036008469954375e-08,7.152673646410109,up
ARPC3,10.639729064375,9.497809166333335,1.1419198980416656,5.911300154115623e-10,7.036008469954375e-08,7.152673646410109,up
IL10RA,7.1158256885625,3.8338085774999997,3.2820171110625007,6.04920265487281e-10,7.152195856345543e-08,7.145560601291911,up
SHTN1,6.2087016021874994,3.2966183399999998,2.9120832621874997,6.11765252170155e-10,7.166777890296718e-08,7.144676054790016,up
PRR5,3.24825124765625,2.393992072,0.8542591756562499,6.127422144772188e-10,7.166777890296718e-08,7.144676054790016,not_significant
CDO1,5.753417803874999,4.735991030916668,1.0174267729583315,6.18947211381358e-10,7.200639884278847e-08,7.142628908309941,up
CTDSPL2,6.173713847906249,5.308947783750001,0.8647660641562487,6.297775804799366e-10,7.287665565606927e-08,7.137411565555373,not_significant
UGCG,8.320867713645832,6.116209308000001,2.204658405645831,6.344977661636015e-10,7.303438572957223e-08,7.136472619104374,up
DUSP13,10.3850136875,11.403160208333333,-1.0181465208333318,6.41479876003947e-10,7.344944580245193e-08,7.134011476740233,down
PGM2,4.311376997458334,3.198895779555556,1.1124812179027779,6.815607155204073e-10,7.763012233584534e-08,7.1099697294395625,up
CXCL12,11.202079922187501,9.623338348666666,1.5787415735208352,6.899747832285069e-10,7.817917400591754e-08,7.106908922373548,up
LOC283737,5.217259955875,8.496543911833333,-3.2792839559583333,7.310109463391521e-10,8.239970537620856e-08,7.084074341139239,down
ARL4C,4.7219962957499995,3.400021688583333,1.3219746071666663,7.404058141977112e-10,8.299268189163827e-08,7.080960201048013,up
PARP8,4.5856366664375,3.3732286881666664,1.2124079782708335,7.43901308612708e-10,8.299268189163827e-08,7.080960201048013,up
STK26,5.33858260146875,3.3386702969166673,1.9999123045520828,7.576292198045736e-10,8.409297794310457e-08,7.07524026779169,up
ANLN,5.197043227906249,2.6452634455833333,2.551779782322916,7.651481264792875e-10,8.44964339672939e-08,7.073161619346242,up
PPIP5K2,7.8159561280625,5.661996492,2.1539596360625,7.77209693725813e-10,8.539493377275284e-08,7.06856789394569,up
TMEM59,7.35217198240625,6.8328935495000005,0.5192784329062494,7.828373394193551e-10,8.558103677923652e-08,7.067622456520303,not_significant
IDE,6.960557554625,8.260850105666664,-1.3002925510416645,8.024769671483771e-10,8.728943210156472e-08,7.059038331985022,down
GPS1,7.6486997480625,8.507666974166668,-0.8589672261041681,8.194487130897518e-10,8.869207339934104e-08,7.052115192262442,not_significant
LOC101926967,4.0069642114375,2.6467590788333335,1.3602051326041669,8.426989072636245e-10,9.07570036015849e-08,7.042119851050422,up
FYB,4.2510575473625,3.3550321964,0.8960253509624998,8.582730220203126e-10,9.197896351749706e-08,7.036311488664654,not_significant
NEK9,5.411205427541667,6.046748135611111,-0.635542708069444,8.638238936898615e-10,9.212004317266146e-08,7.035645867172806,not_significant
TBC1D2B,3.771533627765625,3.212023360416666,0.5595102673489589,8.684631085004796e-10,9.216299963623382e-08,7.0354433986749445,not_significant
PLSCR1,6.777258590145832,5.505416331,1.2718422591458323,9.139324758411603e-10,9.513206225801168e-08,7.021673088583144,up
MAPRE1,8.9652182759375,8.038948477166665,0.9262697987708357,9.10389591341534e-10,9.513206225801168e-08,7.021673088583144,not_significant
SNORA64,13.099069473125,12.666338422722225,0.4327310504027757,9.111557149669441e-10,9.513206225801168e-08,7.021673088583144,not_significant
PTP4A1,8.690542248700002,9.827522295433333,-1.1369800467333313,9.12691781945477e-10,9.513206225801168e-08,7.021673088583144,down
TNFAIP2,5.6038632341875,4.660056499666666,0.9438067345208339,9.284043978339656e-10,9.617827464227581e-08,7.016923018071735,not_significant
ARPC5,6.723044476875,5.6077791702777775,1.1152653065972222,9.395686075298157e-10,9.687353107493431e-08,7.013794869785112,up
PTTG1,5.86369841825,2.9834202384999995,2.8802781797500008,9.759142963189647e-10,9.939724974921622e-08,7.00262563205403,up
TPBG,4.99182195840625,4.285089256666667,0.7067327017395835,9.777527670113662e-10,9.939724974921622e-08,7.00262563205403,not_significant
DENND4C,6.626758546833333,6.1664275400555555,0.4603310067777775,9.688165953225897e-10,9.939724974921622e-08,7.00262563205403,not_significant
SLC12A7,7.7464260745625,6.020868746166666,1.7255573283958334,9.834312579961076e-10,9.950952101258289e-08,7.002135364225058,up
LDB2,5.714288128906249,5.025198491249999,0.6890896376562496,9.938405602874111e-10,1.0009722865302143e-07,6.999577946470348,not_significant
URGCP-MRPS24,11.902721631875,12.528085643333334,-0.6253640114583341,1.000856420928437e-09,1.0033931537925413e-07,6.998528866513634,not_significant
CAPG,5.9645684428750005,3.2729427448333333,2.6916256980416673,1.0620308919497304e-09,1.0552395388172173e-07,6.976648944557565,up
OSBPL3,5.5939076493125,4.305548809499999,1.288358839812501,1.0622728522223423e-09,1.0552395388172173e-07,6.976648944557565,up
RBM4,7.208443063124999,5.9375179603333335,1.270925102791666,1.11036753966285e-09,1.0980020829711501e-07,6.9593968360043075,up
DPYD,4.427415211083334,3.771151675,0.6562635360833338,1.1322050326047015e-09,1.1145303386568e-07,6.952908105082439,not_significant
TTC28,5.9799853154791665,4.9321703026111114,1.047815012868055,1.1386248954848738e-09,1.1158011081654697e-07,6.952413211602913,up
MBIP,7.2748436210625,6.154737497833334,1.1201061232291663,1.1721396243739828e-09,1.1434931627020626e-07,6.941766427829985,up
GDE1,9.7573505319375,10.59757457,-0.8402240380625017,1.2059415326028788e-09,1.1712168768649834e-07,6.931362678194388,not_significant
RNF10,9.3483828985,10.390385246666666,-1.0420023481666654,1.247615067137716e-09,1.2063051460258228e-07,6.918542819499112,down
SOX11,5.181103695041667,2.381667264166667,2.799436430875,1.2626654012296614e-09,1.2154551240597913e-07,6.91526107115465,up
NPL,4.884108237218751,3.365786607208334,1.518321630010417,1.2753412999827668e-09,1.2222488978469203e-07,6.9128403456854945,up
NAGK,8.7322288506875,7.586052526166667,1.146176324520833,1.3071310830478939e-09,1.2472209084081989e-07,6.904056617246577,up
MAN2A2,6.51903813778125,7.9947617087500005,-1.4757235709687508,1.3143364749009389e-09,1.248619651155892e-07,6.903569834292277,down
ZNF268,4.086869754708333,3.0093215393333335,1.0775482153749998,1.3330990118257098e-09,1.2609377827073183e-07,6.899306341891237,up
UBE4B,6.0727267152125,6.975571993566667,-0.9028452783541665,1.3546063422914377e-09,1.2757342414091007e-07,6.894239787613673,not_significant
IL17B,5.953267292,2.3664424195,3.5868248725,1.3681937272185217e-09,1.2829764886051268e-07,6.8917813022865015,up
GPS2,8.9566301626875,10.143004942666666,-1.1863747799791664,1.3806464497365695e-09,1.2890971465244238e-07,6.889714352926098,down
HIF1A,10.545425574374999,8.640355741833334,1.905069832541665,1.4062497755006652e-09,1.3073916182058534e-07,6.88359430365847,up
HLA-DRB1,11.861193818124999,10.0270741305,1.834119687624998,1.4321281539295839e-09,1.3210045922405024e-07,6.879095672634342,up
SERPINE2,5.95169158709375,4.587994894916666,1.3636966921770837,1.4330364687141283e-09,1.3210045922405024e-07,6.879095672634342,up
LY86,5.662879359625,3.7012427403333334,1.9616366192916668,1.44050988283673e-09,1.3222908228317748e-07,6.8786730162114935,up
FBLN5,9.6859022170625,8.163194576666665,1.5227076403958346,1.473744586202471e-09,1.3471140114636453e-07,6.870595646701534,up
RBM38,8.3876712908125,9.7705495895,-1.3828782986874995,1.5132043064045458e-09,1.3773958027544307e-07,6.8609412447450415,down
FTL,13.297792079375,12.431059205833334,0.8667328735416664,1.52532628856849e-09,1.3826447253253125e-07,6.859289398814918,not_significant
CSRNP3,3.022058963232143,2.443254620238095,0.5788043429940477,1.5392055947269078e-09,1.3894364196383352e-07,6.8571613216696194,not_significant
DUSP6,8.008796857333333,6.81523451461111,1.193562342722223,1.5521026697225303e-09,1.3952889909013903e-07,6.855335832422329,up
RASA2,6.815005231208334,5.390222789222221,1.4247824419861121,1.5630688678636743e-09,1.3993647415791867e-07,6.854069072778105,up
PVALB,8.46425771225,2.716888634,5.747369078249999,1.6101640068845616e-09,1.4356195889251492e-07,6.842960624381667,up
SAMSN1,4.084205878583333,2.706764963888889,1.3774409146944442,1.6759096120338355e-09,1.4881393310120852e-07,6.827356404907828,up
CSF1R,8.5687089939375,5.710670193666666,2.858038800270834,1.6866509394704446e-09,1.4895817172410765e-07,6.826935666753469,up
KCTD2,6.2639379805,7.133036978583334,-0.8690989980833344,1.6912281505793883e-09,1.4895817172410765e-07,6.826935666753469,not_significant
CDC23,5.7898428890312506,4.334750358166667,1.455092530864584,1.7055784737556089e-09,1.4901550078937057e-07,6.826768553351849,up
ABLIM2,4.3144708400875,4.912479657166667,-0.5980088170791671,1.7054110242996962e-09,1.4901550078937057e-07,6.826768553351849,not_significant
UBE2E2,8.670297651624999,7.5690059945,1.1012916571249987,1.7153070004694939e-09,1.4926601518085536e-07,6.826039060992352,up
LOC101929726,6.2131741701875,3.1669715621666668,3.0462026080208333,1.7682938481778658e-09,1.5326387516776682e-07,6.8145601978142984,up
CMAHP,4.256306639703125,3.253976606166667,1.0023300335364578,1.8017307983109654e-09,1.555422758621232e-07,6.80815155082817,up
FBXO31,6.514174674031249,7.385883337750001,-0.8717086637187519,1.830969717459378e-09,1.5744168459813743e-07,6.8028802720138435,not_significant
GJA9-MYCBP,5.608657256,5.158948527833334,0.44970872816666585,1.8401698410269974e-09,1.5760982240764698e-07,6.8024167203203705,not_significant
NMNAT3,5.4547569466875,6.368014777666667,-0.913257830979167,1.869966748228962e-09,1.5953382983420029e-07,6.7971472088297205,not_significant
EBLN2,6.0532574585625,4.976717428666666,1.0765400298958339,1.9109976528795954e-09,1.623974763218578e-07,6.789420724035775,up
ATG4D,4.747971645625,6.415087692666667,-1.6671160470416666,1.935740652980725e-09,1.638600696715785e-07,6.785526864819137,down
THAP4,8.13326199946875,9.070806314583335,-0.9375443151145841,2.0078255426542543e-09,1.693032739552066e-07,6.7713346435039865,not_significant
CLCN5,5.441687276525,3.553048905866667,1.8886383706583332,2.0814005619706994e-09,1.7482961090993269e-07,6.757385008968842,up
SOAT1,5.191592016625,4.022678022666667,1.1689139939583333,2.189044598223697e-09,1.831640970552174e-07,6.737159650640232,up
LGMN,9.910776992374998,7.003221691833333,2.9075553005416657,2.211378013500876e-09,1.8432386468855003e-07,6.734418432379517,up
MYL4,9.76265399925,7.739598717500001,2.0230552817499996,2.27274957989894e-09,1.8728661784356606e-07,6.727493253080315,up
ADAMTS12,4.359286038281249,3.1568799457499996,1.2024060925312496,2.267701972801899e-09,1.8728661784356606e-07,6.727493253080315,up
ETNK1,5.2082323061770825,4.295844934861111,0.9123873713159716,2.264556531179215e-09,1.8728661784356606e-07,6.727493253080315,not_significant
GNAI3,7.848224999625,6.940184578499999,0.9080404211250004,2.3255104108664396e-09,1.9091124146565807e-07,6.719168498202646,not_significant
FGFR1,6.484805804026785,5.618510993857143,0.8662948101696424,2.338603089064657e-09,1.9126432406993088e-07,6.718366029996155,not_significant
TBC1D8B,4.086448746958333,2.9393819808333332,1.147066766125,2.3627939571482495e-09,1.925190357219482e-07,6.715526322257954,up
PUS7L,5.396868280750001,4.72882592075,0.6680423600000003,2.451622895571278e-09,1.99011403332661e-07,6.70112203784878,not_significant
JAM3,5.366855845729167,3.8067869207222214,1.5600689250069455,2.5010997789832e-09,2.0182213413400607e-07,6.69503120576452,up
KIAA0319L,7.70687040753125,8.734939961583333,-1.0280695540520828,2.504802400192215e-09,2.0182213413400607e-07,6.69503120576452,down
RPL13AP5,14.3298845965625,13.915381339166666,0.41450325739583427,2.5392557796372296e-09,2.0384320843545362e-07,6.690703753616491,not_significant
CFAP20,9.1285276745,8.199043059333334,0.9294846151666665,2.5974199403595887e-09,2.0774584853868695e-07,6.682467646122694,not_significant
RARRES3,7.9677549433124994,5.677898712833334,2.289856230479166,2.634735068093145e-09,2.099584666899867e-07,6.677866607510438,up
GOT1,10.976856320625,12.492659103333333,-1.5158027827083327,2.767667212251854e-09,2.197467160676609e-07,6.658077606376376,down
IGSF10,7.0653947583125,3.354193749583333,3.711201008729167,2.8525922091768243e-09,2.2389982490092262e-07,6.649946246057382,up
LOC400043,6.5988425799999995,5.541736889,1.0571056909999994,2.861142326934336e-09,2.2389982490092262e-07,6.649946246057382,up
SLC25A17,3.9137494380625,3.3091546495,0.6045947885625003,2.8592508711649263e-09,2.2389982490092262e-07,6.649946246057382,not_significant
EID1,10.994408041145833,10.432432056722222,0.5619759844236114,2.8410724406459905e-09,2.2389982490092262e-07,6.649946246057382,not_significant
VSIG4,8.0941192135625,5.3827180661666665,2.7114011473958337,2.915073445353304e-09,2.2730259069412593e-07,6.643395614350914,up
THSD7A,4.372606120109374,2.9630183919583337,1.4095877281510405,3.0431653695410333e-09,2.3644308076558993e-07,6.6262733905903675,up
VWA8,6.87619169659375,7.995581487666667,-1.1193897910729165,3.0729432318369784e-09,2.379070462939981e-07,6.623592694905638,down
NIPSNAP3A,9.295166831,6.865507221333334,2.4296596096666656,3.106983164095771e-09,2.3800147441867426e-07,6.623420352481678,up
CLEC4A,5.30298813165625,3.5005603418333333,1.802427789822917,3.101098319317724e-09,2.3800147441867426e-07,6.623420352481678,up
KCNMB4,4.495214666770833,3.3828804274444444,1.1123342393263886,3.0953699747685063e-09,2.3800147441867426e-07,6.623420352481678,up
NBPF26,10.115062013,8.39472779425,1.7203342187499988,3.1835374036300812e-09,2.42160336419484e-07,6.615896988710618,up
BCL7B,7.44253539175,9.038941910166667,-1.596406518416667,3.17734225049541e-09,2.42160336419484e-07,6.615896988710618,down
TUBB6,11.67014266875,8.483158368833335,3.1869842999166647,3.266634940867362e-09,2.4761548131905736e-07,6.606222206011958,up
RBM43,4.222226200750001,3.0977219059166665,1.1245042948333341,3.287524165121979e-09,2.4833363962579394e-07,6.604964446316161,up
MMP16,3.3531503263874995,2.5884040245000004,0.7647463018874991,3.3416160651557768e-09,2.5154621971440807e-07,6.599382204951268,not_significant
UQCR10,10.7064401166875,11.245837350333332,-0.5393972336458326,3.365867256779185e-09,2.517851848281914e-07,6.598969827590569,not_significant
LSS,5.0651439871458335,6.406514501444445,-1.3413705142986112,3.3679378894508714e-09,2.517851848281914e-07,6.598969827590569,down
LGALS3,7.698444135656249,6.83388531025,0.8645588254062488,3.4446095053398463e-09,2.5663520475571355e-07,6.590683768138718,not_significant
ELK3,6.599989656875,5.389183728166667,1.210805928708333,3.475478632467323e-09,2.5717359744668917e-07,6.589773620008275,up
ADAM22,2.53995107775,2.3272801688125,0.21267090893750007,3.475003154301282e-09,2.5717359744668917e-07,6.589773620008275,not_significant
GZMA,5.1735715135625,2.9319100799999998,2.2416614335625002,3.503011837731725e-09,2.5833227976221585e-07,6.5878213234174385,up
FIS1,10.883463505624999,11.52127400833333,-0.6378105027083318,3.6257338520278792e-09,2.6647918902319765e-07,6.574336702004384,not_significant
MX2,6.0154882493125,3.9325684515,2.0829197978125,3.740687845574478e-09,2.7308276537071395e-07,6.563705707918058,up
HSPA2,10.1996143846875,12.110273798333333,-1.910659413645833,3.729746470699376e-09,2.7308276537071395e-07,6.563705707918058,down
C16orf54,4.196534067,2.3230738271666667,1.8734602398333333,3.776225722010189e-09,2.740128384339705e-07,6.562229088528487,up
ENOX1,4.6090021235,3.321915818666666,1.2870863048333336,3.778618778680356e-09,2.740128384339705e-07,6.562229088528487,up
CYBRD1,9.3771393013125,6.804976649166666,2.572162652145834,3.796944331785723e-09,2.7442698982723724e-07,6.561573178108826,up
ADAMTS2,5.6672673742083335,3.532722550555556,2.1345448236527775,3.910403411289126e-09,2.816914775251488e-07,6.550226292239607,up
ZC3HAV1L,5.33564078371875,4.268878659583334,1.0667621241354164,3.9377241678522285e-09,2.8272339693605687e-07,6.5486382497355775,up
PRPF40B,5.3447230010625,6.747612253833334,-1.4028892527708337,3.966412358608027e-09,2.838463844128869e-07,6.5469166333728035,down
UBE2L6,8.159385012000001,7.043488071999999,1.1158969400000025,4.034151448029453e-09,2.877474254160025e-07,6.540988553476192,up
SNX10,6.209980817125,4.512711804166667,1.6972690129583334,4.064168636429166e-09,2.8856561581885886e-07,6.539755418737207,up
EFS,5.212496061375,4.313543839166667,0.898952222208333,4.072150956395756e-09,2.8856561581885886e-07,6.539755418737207,not_significant
LAIR1,4.742599898,3.0493685115833333,1.6932313864166666,4.21105191372124e-09,2.974397220227454e-07,6.526601033449141,up
GAS2,3.909699866125,7.153382285833334,-3.2436824197083336,4.390596399422166e-09,3.091178791890913e-07,6.509875874882983,down
RPL10A,13.681380928125002,13.286265059166666,0.39511586895833517,4.504135043189402e-09,3.160885737567272e-07,6.500191203129395,not_significant
C4B_2,5.352623255,3.773068582777778,1.5795546722222222,4.664357675786824e-09,3.262800682853452e-07,6.486409455473783,up
SNORA3A,8.646954228375002,8.452496196916668,0.19445803145833374,4.685930560778697e-09,3.2673852355686076e-07,6.485799657744231,not_significant
